Date,TA125 Price,Return,Moving Average 12 month,Moving Std 12 month,Rolling Yearly Return,TA125
1992-11-01,184.5500030517578,,,,,1.0
1992-12-01,195.9600067138672,0.06182608221853769,,,,1.0618260822185377
1993-01-01,202.55999755859375,0.0336802950530799,,,,1.097588697962714
1993-02-01,194.17999267578125,-0.04137048274000121,,,,1.052180923678027
1993-03-01,206.49000549316406,0.06339485673962608,,,,1.1188837825987632
1993-04-01,205.80999755859375,-0.00329317602053536,,,,1.1151991013561429
1993-05-01,203.33999633789062,-0.01200136655169004,,,,1.1018151881626526
1993-06-01,198.22000122070312,-0.025179478751831907,,,,1.0740720560438652
1993-07-01,186.08999633789062,-0.061194656483260945,,,,1.0083445855359912
1993-08-01,208.75999450683594,0.12182276648435497,,,,1.1311839125155059
