DATE,USDILS Price,Return,Moving Average 12 month,Moving Std 12 month,Rolling Yearly Return,USDILS
1992-01-01,2.316,,,,,1.0
1992-02-01,2.359,0.01856649395509513,,,,1.0185664939550951
1992-03-01,2.404,0.01907587961000412,,,,1.0379965457685665
1992-04-01,2.4290000000000003,0.010399334442595887,,,,1.048791018998273
1992-05-01,2.459,0.012350761630300466,,,,1.0617443868739207
1992-06-01,2.444,-0.0061000406669378116,,,,1.0552677029360968
1992-07-01,2.4459999999999997,0.0008183306055644657,,,,1.0561312607944733
1992-08-01,2.414,-0.013082583810302362,,,,1.0423143350604491
1992-09-01,2.439,0.01035625517812755,,,,1.0531088082901556
1992-10-01,2.555,0.04756047560475607,,,,1.1031951640759932
1992-11-01,2.708,0.0598825831702543,,,,1.1692573402417963
1992-12-01,2.764,0.02067946824224509,,,,1.1934369602763386
1993-01-01,2.765,0.0003617945007237111,0.015072396038535552,0.020965655839946796,0.19386873920552694,1.193868739205527
